age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
3.1513345,3.2658072,0.6712735,9.60781,6.0358467,2.023896,6.337215,1.6437775,3.512527,0.38141704,0.17541987,0.6475512,3.562958,33.114388,1
1.1845859,3.5743794,0.6874708,11.713838,4.7949405,2.9203362,6.913026,1.9746137,3.13782,0.75115764,-0.077785835,0.01844765,3.3699841,34.406414,0
1.1853311,3.5749116,0.68566,11.707981,4.7953215,2.9245713,6.914755,1.9722787,3.1386395,0.7531458,-0.07829241,0.018396087,3.3702679,34.409245,0
1.1818414,3.5748682,0.6917222,11.712421,4.7957096,2.9275117,6.9132423,1.9742548,3.1383579,0.7515291,-0.078065,0.01853812,3.3691611,34.40645,0
1.184155,3.5743961,0.6867447,11.714076,4.795034,2.9214537,6.9131193,1.974593,3.1378217,0.7511517,-0.07779133,0.01847014,3.369855,34.406723,0
1.1852155,3.5749135,0.685388,11.708064,4.79535,2.9248757,6.9147835,1.9722766,3.138638,0.7531414,-0.078292705,0.01840122,3.3702312,34.40935,0
3.151294,3.265559,0.6712128,9.607629,6.0353994,2.023871,6.3370323,1.6439322,3.5124648,0.38117182,0.17541103,0.6475381,3.5628731,33.113827,1
3.1537118,3.2877243,0.6766304,9.618131,6.087201,2.0258324,6.348654,1.640614,3.515763,0.38376865,0.17748937,0.64865017,3.5676942,33.14093,1
3.1506963,3.261339,0.67028314,9.6050625,6.0262084,2.0234537,6.3343644,1.6454121,3.511613,0.37907767,0.17511834,0.64731294,3.561687,33.1062,1
1.1818726,3.5749354,0.69363093,11.711851,4.795693,2.927511,6.913167,1.9741689,3.1384456,0.7516637,-0.0781154,0.018518219,3.3691683,34.40599,0
1.184548,3.5743756,0.68776894,11.713945,4.7949376,2.9202394,6.912966,1.974683,3.1378112,0.7511103,-0.0777778,0.01844479,3.3699718,34.406292,0
1.1841702,3.5743995,0.6867473,11.714027,4.795034,2.921463,6.9131308,1.9745752,3.1378272,0.7511678,-0.07779509,0.01846916,3.3698602,34.406734,0
1.1818588,3.5748653,0.6920036,11.7124605,4.795698,2.9273472,6.9131966,1.9742994,3.1383538,0.75150466,-0.078060485,0.018532274,3.3691664,34.40634,0
1.2057818,3.572741,0.68989915,11.70648,4.789752,2.8734689,6.911666,1.973972,3.1366098,0.7533655,-0.07695319,0.01683801,3.3760853,34.40121,0
1.1817348,3.5748858,0.69170016,11.712372,4.7957406,2.9278512,6.913275,1.9742196,3.1383767,0.75155365,-0.07807599,0.018544897,3.3691287,34.40652,0
1.1845609,3.5743766,0.6876875,11.713916,4.7949386,2.9202626,6.912983,1.9746629,3.137814,0.7511245,-0.07778019,0.018445438,3.369976,34.406322,0
1.2164214,3.5728846,0.6952194,11.697549,4.7876782,2.855014,6.912158,1.9710529,3.1371005,0.75594175,-0.07728381,0.016496327,3.3792362,34.399662,0
1.2706181,3.5714269,0.7196804,11.677897,4.7749853,2.7439828,6.9091644,1.9675001,3.1360605,0.7635813,-0.07707203,0.013756538,3.3946204,34.38364,0
1.1841251,3.5743985,0.68670464,11.714081,4.795041,2.9215395,6.913127,1.9745879,3.1378233,0.7511554,-0.07779278,0.018471248,3.3698459,34.40674,0
3.1391797,3.1734724,0.65009093,9.5547,5.8256626,2.015172,6.280798,1.6742468,3.4949963,0.33997244,0.16844396,0.6427459,3.538197,32.955322,1
1.2114774,3.5727477,0.6924071,11.70141,4.7886686,2.863691,6.911975,1.9723442,3.136846,0.75475585,-0.07711612,0.016654992,3.3777676,34.400425,0
1.178919,3.5757222,0.678514,11.706547,4.7971215,2.9451885,6.9169817,1.9704111,3.1394677,0.7545608,-0.07884093,0.018656727,3.3683205,34.414593,0
3.1517718,3.2708397,0.6725652,9.60979,6.0492053,2.0243115,6.339606,1.6435903,3.5131063,0.3808245,0.17600693,0.6478035,3.563874,33.1185,1
1.1849033,3.5749407,0.68509734,11.708123,4.795427,2.9257364,6.91485,1.9722394,3.13866,0.7531612,-0.07830708,0.018416405,3.3701358,34.40954,0
3.151043,3.2629857,0.67061794,9.60655,6.0288606,2.0236475,6.3357882,1.6440326,3.5121388,0.38140082,0.17512973,0.6474084,3.5623813,33.111275,1
1.1845769,3.574378,0.6878211,11.713898,4.7949333,2.9202032,6.9129705,1.974669,3.137816,0.75112545,-0.07778101,0.018442405,3.3699813,34.40628,0
1.2704663,3.5714235,0.7198806,11.677949,4.7750187,2.7441876,6.909114,1.9675483,3.136055,0.76347256,-0.07706558,0.013774479,3.3945646,34.383514,0
1.1841702,3.5743995,0.6867473,11.714027,4.795034,2.921463,6.9131308,1.9745752,3.1378272,0.7511678,-0.07779509,0.01846916,3.3698602,34.406734,0
1.1841764,3.5743995,0.686754,11.714024,4.7950325,2.9214466,6.9131308,1.9745752,3.1378272,0.75116825,-0.07779503,0.018468812,3.3698626,34.40673,0
1.1841702,3.5743995,0.6867473,11.714027,4.795034,2.921463,6.9131308,1.9745752,3.1378272,0.7511678,-0.07779509,0.01846916,3.3698602,34.406734,0
1.2751263,3.570693,0.7277222,11.678696,4.772785,2.7321827,6.9076357,1.9691607,3.1352444,0.7640054,-0.07682819,0.013024842,3.395681,34.37831,0
3.1517644,3.2723536,0.6730162,9.609698,6.0516295,2.0243793,6.3396153,1.644607,3.5130303,0.37886178,0.17620929,0.64784354,3.5638008,33.117348,1
1.183986,3.574419,0.6865349,11.714016,4.79508,2.922042,6.913189,1.9745265,3.1378455,0.7512058,-0.07780863,0.018476078,3.3698034,34.406876,0
1.1844493,3.5743794,0.6871183,11.713948,4.79497,2.9206803,6.9130583,1.9746124,3.1378133,0.7511431,-0.07778351,0.018458486,3.3699427,34.40654,0
1.1850762,3.574933,0.68540674,11.708037,4.7953854,2.925273,6.914809,1.972249,3.1386564,0.7531612,-0.07830369,0.018408371,3.3701892,34.409405,0
1.1848716,3.5749702,0.68563616,11.707899,4.7954383,2.9258869,6.9148455,1.9721876,3.1386962,0.7532102,-0.07832755,0.018419486,3.3701258,34.409435,0
1.2747248,3.5708728,0.7280247,11.678007,4.773028,2.7341118,6.907998,1.9686797,3.1354456,0.76456094,-0.076952346,0.013079291,3.3956223,34.37894,0
1.181844,3.5748682,0.6917269,11.712412,4.7957087,2.92751,6.9132433,1.9742529,3.1383588,0.75153077,-0.07806548,0.018537883,3.3691616,34.406452,0
1.1815157,3.5749273,0.69116765,11.712158,4.795819,2.9287894,6.9134264,1.9740592,3.1384237,0.75165653,-0.07810792,0.018567292,3.3690615,34.406845,0
1.1841865,3.574397,0.6867585,11.714034,4.7950287,2.9214053,6.913125,1.974582,3.137824,0.7511623,-0.07779309,0.018468445,3.369865,34.406723,0
1.1835548,3.5745826,0.68525577,11.71291,4.7952757,2.9249284,6.91376,1.9738193,3.138059,0.75179446,-0.07795565,0.018489314,3.3696733,34.407963,0
3.1495354,3.2550755,0.6689893,9.600046,6.0134835,2.0227497,6.329378,1.6495438,3.5098777,0.37243453,0.17488018,0.6469479,3.5593443,33.089928,1
1.2129595,3.5725522,0.69361514,11.701878,4.7882276,2.8592622,6.911456,1.9727287,3.136622,0.754449,-0.07692576,0.016603291,3.3781538,34.39917,0
1.1815032,3.5749335,0.69143176,11.71213,4.7958193,2.9287734,6.9134045,1.9740725,3.1384313,0.75165594,-0.07811099,0.018563734,3.369059,34.406773,0
1.184155,3.5743961,0.6867447,11.714076,4.795034,2.9214537,6.9131193,1.974593,3.1378217,0.7511517,-0.07779133,0.01847014,3.369855,34.406723,0
1.1819447,3.5747113,0.69024956,11.7137,4.7956085,2.9263778,6.913059,1.9746466,3.1381452,0.75114393,-0.07794051,0.018552655,3.3691874,34.40642,0
3.1511168,3.2642078,0.670904,9.606864,6.0323358,2.023742,6.336219,1.6443259,3.5122147,0.38065916,0.17530532,0.6474671,3.562519,33.111645,1
1.2089362,3.5727296,0.6920747,11.703359,4.789126,2.8680286,6.911791,1.9730315,3.1367402,0.75416696,-0.077064924,0.016744565,3.3770156,34.400497,0
3.152244,3.2766814,0.6740519,9.611798,6.062641,2.024773,6.341972,1.6439419,3.5136862,0.37934345,0.17664666,0.64807034,3.56477,33.122707,1
1.1818087,3.574874,0.69157434,11.712388,4.7957215,2.9276698,6.913275,1.9742244,3.1383646,0.75154674,-0.0780697,0.018542556,3.369151,34.406525,0
1.1841338,3.5744028,0.68669105,11.714028,4.7950425,2.921575,6.913143,1.9745669,3.13783,0.751174,-0.07779722,0.018470442,3.3698492,34.40677,0
3.1479278,3.2407122,0.66558474,9.593032,5.9796414,2.021468,6.3216405,1.6521082,3.507656,0.3700229,0.17356372,0.6462214,3.5561087,33.07134,1
1.1852971,3.574895,0.68518686,11.708152,4.795328,2.9246285,6.914774,1.972307,3.1386168,0.75311625,-0.07828045,0.018396389,3.370257,34.409363,0
1.1851112,3.5749316,0.6854836,11.708008,4.795377,2.9251814,6.9148006,1.9722495,3.1386561,0.7531631,-0.07830371,0.018406782,3.3702002,34.409367,0
3.152306,3.273758,0.673085,9.612011,6.0550385,2.0246441,6.341778,1.6420504,3.513874,0.3833161,0.17613466,0.64797074,3.5648937,33.125877,1
1.1841965,3.5743966,0.68679976,11.714035,4.7950273,2.9213662,6.9131184,1.9745864,3.137824,0.75115883,-0.077792466,0.018468369,3.3698678,34.406704,0
1.2045553,3.573001,0.689893,11.705319,4.7901382,2.8778412,6.91222,1.9733495,3.136912,0.75386417,-0.07721493,0.016899541,3.3757625,34.40217,0
1.2704059,3.5714617,0.71926016,11.677903,4.7750764,2.7446017,6.909259,1.9674064,3.136098,0.7636303,-0.077088475,0.013774587,3.3945742,34.383945,0
1.1848897,3.5745664,0.6873722,11.711806,4.7950974,2.9213147,6.9135284,1.9739461,3.1381145,0.75172603,-0.077949464,0.018429728,3.3701067,34.407215,0
1.1813676,3.5749612,0.69133615,11.712,4.795865,2.929291,6.9134684,1.9739941,3.138464,0.7517121,-0.07813117,0.01857373,3.3690171,34.406902,0
1.1815237,3.5749288,0.69140506,11.712154,4.7958136,2.928706,6.913397,1.9740807,3.1384268,0.7516488,-0.07810795,0.01856288,3.3690648,34.406773,0
1.184524,3.5743732,0.68771946,11.7139845,4.7949414,2.9202743,6.912963,1.9746928,3.137807,0.7510991,-0.077775374,0.018446883,3.3699646,34.406292,0
3.150233,3.2567847,0.66919464,9.603032,6.014769,2.023056,6.332045,1.6458716,3.5109897,0.37900123,0.17464392,0.6470817,3.5607529,33.10128,1
1.2118152,3.5725536,0.6928963,11.702514,4.7884684,2.8614635,6.9115,1.9729192,3.1366074,0.7542858,-0.07692881,0.016636623,3.3778343,34.399548,0
1.220412,3.5727148,0.6961568,11.69671,4.786777,2.8460448,6.911791,1.9710373,3.1369486,0.7561194,-0.07715647,0.016341219,3.3803692,34.398533,0
1.2718581,3.5712576,0.7215704,11.6779,4.7744637,2.7407584,6.908777,1.9678806,3.135876,0.76357937,-0.07700534,0.013627807,3.394916,34.382324,0
1.2223992,3.5726519,0.696576,11.69617,4.7863526,2.8417914,6.911661,1.9709841,3.1368995,0.75625503,-0.077114634,0.016260488,3.3809304,34.39805,0
3.150178,3.256796,0.6692068,9.602791,6.015093,2.0230408,6.331847,1.6462706,3.5108948,0.37826437,0.17468934,0.6470769,3.5606372,33.10027,1
1.1841667,3.5743928,0.6867831,11.714092,4.7950296,2.921393,6.913109,1.9746047,3.1378186,0.75114167,-0.07778892,0.018470032,3.3698578,34.406704,0
1.1840893,3.5744324,0.6889249,11.713964,4.795027,2.9210792,6.9128866,1.9747494,3.1378627,0.7510818,-0.07780115,0.018454272,3.3698344,34.40603,0
1.1845937,3.5743809,0.68743324,11.71382,4.7949424,2.9203472,6.9130363,1.9746029,3.137823,0.7511655,-0.077787235,0.018447839,3.369987,34.40644,0
1.1817002,3.5749512,0.6920954,11.711806,4.7957873,2.928398,6.9133863,1.9740217,3.138468,0.75173306,-0.07813047,0.01854267,3.3691201,34.40662,0
1.1851836,3.5748925,0.68479013,11.708279,4.795356,2.924917,6.9148054,1.9723145,3.1386082,0.75310266,-0.07827687,0.018401135,3.3702226,34.409496,0
1.1841291,3.574401,0.6867043,11.714059,4.795042,2.9215546,6.9131336,1.9745785,3.1378264,0.75116324,-0.07779479,0.018471003,3.3698463,34.406746,0
3.1516006,3.271438,0.67280334,9.609001,6.050692,2.0242865,6.3389606,1.6452274,3.5127838,0.37780663,0.17620966,0.6477997,3.563479,33.11499,1
3.1543105,3.286825,0.6761413,9.620812,6.0838876,2.0259786,6.3508935,1.635788,3.5168307,0.39264062,0.17694281,0.64869595,3.5690093,33.152397,1
3.1521654,3.2717683,0.6726472,9.611406,6.0482826,2.024472,6.340949,1.6415994,3.5137227,0.38453016,0.17581193,0.64786214,3.5646229,33.125023,1
3.15005,3.2562325,0.6690692,9.602226,6.01458,2.0229764,6.3313193,1.6469077,3.5106912,0.3771665,0.17471108,0.6470465,3.56037,33.0983,1
1.1841865,3.574397,0.6867585,11.714034,4.7950287,2.9214053,6.913125,1.974582,3.137824,0.7511623,-0.07779309,0.018468445,3.369865,34.406723,0
1.1819143,3.5748658,0.6924418,11.712417,4.795674,2.9271288,6.913146,1.974318,3.138354,0.7514993,-0.078060344,0.018527938,3.3691816,34.40617,0
1.1817844,3.5748768,0.6916724,11.712398,4.795726,2.9276986,6.9132643,1.9742345,3.1383665,0.7515421,-0.07807049,0.018542327,3.369144,34.406494,0
3.1518688,3.2698839,0.6722127,9.610134,6.0451217,2.0242856,6.339686,1.6425487,3.5132866,0.38302696,0.17573874,0.6477665,3.5640335,33.120995,1
1.1845945,3.5743823,0.6872536,11.7138,4.7949457,2.9204195,6.913064,1.9745765,3.137824,0.7511802,-0.077789344,0.018450754,3.3699875,34.406506,0
1.2129014,3.5726995,0.6939291,11.700783,4.7883053,2.860393,6.9117565,1.9722437,3.1368082,0.7548479,-0.077075854,0.01661427,3.3781729,34.39962,0
1.1851264,3.5749373,0.6856484,11.707951,4.795374,2.9251564,6.914795,1.9722387,3.1386642,0.7531742,-0.07830793,0.018406475,3.3702044,34.409325,0
1.1818726,3.5749354,0.69363093,11.711851,4.795693,2.927511,6.913167,1.9741689,3.1384456,0.7516637,-0.0781154,0.018518219,3.3691683,34.40599,0
1.1814926,3.5749402,0.69179523,11.712118,4.7958183,2.928715,6.9133663,1.974099,3.1384392,0.7516483,-0.07811324,0.018558443,3.3690553,34.406666,0
1.184935,3.5749469,0.68531907,11.708043,4.79542,2.9256682,6.914838,1.9722283,3.138669,0.7531744,-0.078311846,0.018415397,3.3701458,34.409477,0
1.1850762,3.574933,0.68540674,11.708037,4.7953854,2.925273,6.914809,1.972249,3.1386564,0.7531612,-0.07830369,0.018408371,3.3701892,34.409405,0
1.1841395,3.574401,0.6866981,11.714044,4.7950406,2.9215448,6.9131374,1.9745737,3.1378276,0.7511687,-0.0777957,0.018470244,3.3698506,34.406757,0
1.2759256,3.5704675,0.7271704,11.679315,4.77242,2.7292428,6.907218,1.9696819,3.134994,0.7633709,-0.076673955,0.012966791,3.3958488,34.377586,0
3.1491961,3.249307,0.6675026,9.598531,5.9978194,2.022322,6.3273106,1.6484662,3.509504,0.37541798,0.1740924,0.6466795,3.5586662,33.088165,1
1.1842009,3.5743961,0.68680847,11.714035,4.795026,2.9213495,6.9131155,1.9745886,3.137823,0.75115716,-0.07779205,0.018468237,3.3698692,34.406696,0
1.1817816,3.5748792,0.6919534,11.712403,4.795722,2.9276195,6.91323,1.9742634,3.1383688,0.75152946,-0.07807,0.018537836,3.369143,34.406406,0
1.1847907,3.5749617,0.6852162,11.708056,4.795456,2.9260707,6.9148684,1.972207,3.1386812,0.7531868,-0.07831963,0.01842252,3.370102,34.409557,0
1.1845694,3.574377,0.68764275,11.713891,4.794938,2.9202754,6.9129934,1.9746507,3.1378152,0.75113297,-0.07778166,0.018445745,3.369979,34.406338,0
1.1845633,3.574376,0.6881066,11.713951,4.794928,2.9200995,6.912922,1.9747179,3.1378117,0.7510958,-0.07777647,0.018438475,3.369977,34.406166,0
1.1818402,3.5748677,0.6919197,11.712444,4.7957044,2.9274356,6.9132137,1.9742827,3.1383567,0.7515142,-0.078062996,0.018534811,3.3691607,34.406387,0
3.134958,3.1409612,0.6425999,9.536242,5.7501726,2.0121171,6.2611003,1.6846323,3.4889069,0.3260216,0.16586693,0.6410592,3.5295787,32.899372,1
1.1815457,3.5749235,0.6914815,11.712183,4.7958045,2.9285967,6.913378,1.9741026,3.1384203,0.7516347,-0.078103915,0.018560246,3.3690715,34.40672,0
1.1846032,3.5743794,0.68790483,11.713864,4.7949276,2.9201448,6.912966,1.9746654,3.1378195,0.7511331,-0.077782646,0.018439602,3.3699894,34.406258,0
1.1845483,3.574376,0.6878349,11.713956,4.794936,2.920211,6.9129553,1.9746928,3.137811,0.75110483,-0.077776946,0.018443719,3.3699727,34.406265,0
3.149603,3.2529037,0.6683046,9.600287,6.007194,2.0226567,6.329275,1.6479831,3.5100536,0.3757086,0.17446436,0.64687115,3.5594728,33.092712,1
3.1502419,3.2606978,0.6702793,9.60311,6.026638,2.0232801,6.332675,1.648114,3.5108688,0.3741645,0.17535418,0.64724356,3.5607593,33.098434,1
3.1514568,3.2701104,0.6724674,9.60838,6.047741,2.0241706,6.338281,1.645418,3.512588,0.3776545,0.17608999,0.64773476,3.5631952,33.113377,1
1.1818373,3.5748792,0.6924608,11.712372,4.795697,2.9273708,6.913168,1.9742947,3.13837,0.7515185,-0.078069195,0.018531142,3.3691597,34.40622,0
1.1855053,3.5744638,0.68672734,11.712115,4.794947,2.9195745,6.9134264,1.9740961,3.138007,0.75160015,-0.077886,0.018401867,3.370286,34.40713,0
3.1508887,3.2659984,0.6715565,9.60592,6.038316,2.0237663,6.335686,1.6468036,3.5117772,0.3757582,0.17578048,0.647513,3.5620546,33.106213,1
3.150707,3.2613466,0.6702392,9.605078,6.026381,2.0234628,6.3343678,1.6454942,3.5116181,0.37895384,0.17512627,0.64731604,3.5616887,33.10633,1
1.1851796,3.5749393,0.6858331,11.707884,4.795362,2.9250247,6.9147806,1.9722334,3.138669,0.7531817,-0.07831,0.018404335,3.3702207,34.409267,0
1.1848458,3.5745716,0.6872457,11.711794,4.7951117,2.9214826,6.913553,1.9739226,3.1381195,0.7517388,-0.077953435,0.018434508,3.3700938,34.407276,0
1.1824623,3.5746684,0.6909956,11.713606,4.7954698,2.9248984,6.912919,1.9747219,3.138108,0.75110865,-0.07791733,0.018523486,3.3693442,34.40601,0
1.1815032,3.5749335,0.69143176,11.71213,4.7958193,2.9287734,6.9134045,1.9740725,3.1384313,0.75165594,-0.07811099,0.018563734,3.369059,34.406773,0
1.184535,3.5751114,0.686499,11.706945,4.7955737,2.9274967,6.915045,1.9718307,3.1388745,0.75351965,-0.07843427,0.018435417,3.3700252,34.409603,0
1.1850021,3.574956,0.6857035,11.707902,4.795405,2.9255188,6.914819,1.972209,3.1386838,0.7531966,-0.078319475,0.018412996,3.3701658,34.409363,0
1.184767,3.5750856,0.68655443,11.706961,4.7955174,2.9268448,6.915001,1.9718695,3.1388505,0.753494,-0.07841891,0.018423472,3.3700967,34.409504,0
3.139865,3.1777456,0.6509655,9.557627,5.8359656,2.015632,6.2838087,1.672379,3.495986,0.34275854,0.16874011,0.6429916,3.539557,32.96469,1
1.1822499,3.5746865,0.6907714,11.713643,4.7955265,2.9254794,6.9129667,1.974701,3.1381245,0.75111973,-0.077926874,0.01853317,3.3692799,34.406155,0
1.1845323,3.5743742,0.687678,11.713962,4.794941,2.920286,6.9129744,1.9746814,3.1378088,0.75110734,-0.07777685,0.018447148,3.3699675,34.40632,0
3.149884,3.2550123,0.6688275,9.601556,6.0122833,2.0228584,6.3306465,1.6471634,3.5104675,0.37681428,0.17463037,0.6469863,3.5600696,33.096233,1
1.2704738,3.571494,0.71892345,11.677775,4.775086,2.7447786,6.9093933,1.9672656,3.1361368,0.7638509,-0.07711601,0.01376098,3.3946195,34.384274,0
3.1543188,3.2884705,0.6764814,9.6207285,6.0874386,2.0260715,6.350926,1.6371037,3.5167518,0.39014173,0.17720158,0.6487495,3.5689287,33.151276,1
1.1845937,3.5743809,0.68743324,11.71382,4.7949424,2.9203472,6.9130363,1.9746029,3.137823,0.7511655,-0.077787235,0.018447839,3.369987,34.40644,0
3.149859,3.254779,0.66873676,9.6014,6.011283,2.0228372,6.330442,1.6473334,3.5104208,0.37661058,0.1745971,0.64696974,3.5599885,33.095943,1
1.1845396,3.5743742,0.688026,11.713992,4.7949324,2.9201422,6.912924,1.9747254,3.1378078,0.7510853,-0.07777399,0.018441036,3.3699694,34.406185,0
1.1845187,3.5743728,0.68776834,11.714003,4.794941,2.9202552,6.9129543,1.974705,3.1378052,0.7510909,-0.07777391,0.018446406,3.3699627,34.406273,0
1.1851126,3.5749092,0.6849975,11.708189,4.795373,2.9251335,6.914814,1.9722862,3.1386282,0.75312626,-0.07828831,0.018405309,3.3702002,34.409477,0
1.1842324,3.5743947,0.6868384,11.71401,4.7950187,2.921281,6.9131145,1.9745846,3.1378233,0.75116146,-0.077792324,0.018466756,3.3698792,34.40669,0
1.184165,3.5743947,0.6867639,11.714077,4.7950315,2.9214182,6.9131155,1.9745971,3.1378205,0.75114846,-0.077790424,0.018469825,3.3698587,34.406715,0
1.1841764,3.5743995,0.686754,11.714024,4.7950325,2.9214466,6.9131308,1.9745752,3.1378272,0.75116825,-0.07779503,0.018468812,3.3698626,34.40673,0
1.1815032,3.5749335,0.69143176,11.71213,4.7958193,2.9287734,6.9134045,1.9740725,3.1384313,0.75165594,-0.07811099,0.018563734,3.369059,34.406773,0
3.1518195,3.2731917,0.67325395,9.609962,6.0543094,2.0244458,6.339981,1.6446927,3.5130982,0.3785173,0.17633574,0.6478874,3.5639248,33.117687,1
1.2192373,3.5727572,0.69592273,11.696992,4.7870317,2.8485777,6.9118767,1.9710628,3.1369836,0.75604904,-0.07718595,0.016386334,3.3800397,34.398838,0
1.2368656,3.5722032,0.70117766,11.691811,4.7832456,2.8107486,6.910589,1.9706901,3.1365528,0.7572135,-0.076836556,0.01563319,3.384986,34.393913,0
3.1515026,3.2675862,0.671671,9.608533,6.0408864,2.024054,6.3380723,1.6438063,3.5127394,0.38105845,0.17564097,0.647645,3.5632858,33.116005,1
1.1815237,3.5749288,0.69140506,11.712154,4.7958136,2.928706,6.913397,1.9740807,3.1384268,0.7516488,-0.07810795,0.01856288,3.3690648,34.406773,0
1.2768648,3.5703635,0.7285831,11.679171,4.7721114,2.7266526,6.9068727,1.9699554,3.134886,0.76312196,-0.07660948,0.012929745,3.3960624,34.37651,0
1.1847907,3.5749617,0.6852162,11.708056,4.795456,2.9260707,6.9148684,1.972207,3.1386812,0.7531868,-0.07831963,0.01842252,3.370102,34.409557,0
1.1842481,3.574391,0.6868721,11.714044,4.7950134,2.9211934,6.9130974,1.9746038,3.1378176,0.75114536,-0.07778798,0.01846651,3.3698835,34.406654,0
1.1788743,3.5757213,0.67831063,11.7065935,4.797137,2.9453113,6.9170017,1.9704123,3.1394665,0.754555,-0.078839704,0.01865898,3.368307,34.414665,0
3.1543663,3.2916892,0.6774652,9.620927,6.095048,2.0262492,6.3514576,1.6386012,3.516719,0.38691527,0.17768168,0.648867,3.56899,33.149788,1
3.154024,3.2864277,0.67604756,9.619481,6.0827255,2.0258632,6.349629,1.637748,3.5163379,0.38925096,0.17704614,0.64863735,3.568355,33.14754,1
1.1849756,3.574554,0.68750054,11.7118435,4.795073,2.92101,6.9134912,1.9739853,3.1381025,0.75170255,-0.07794115,0.018422158,3.3701344,34.407135,0
1.2747843,3.570826,0.72794557,11.678219,4.772975,2.7336924,6.907901,1.9688132,3.135393,0.76440704,-0.07691975,0.013064915,3.3956237,34.37877,0
1.1817877,3.5748763,0.6916721,11.712399,4.795725,2.927689,6.9132633,1.9742352,3.1383653,0.7515415,-0.078070104,0.018542144,3.369145,34.406498,0
1.184054,3.57441,0.6865985,11.71404,4.7950616,2.9218135,6.913164,1.9745507,3.137836,0.7511859,-0.07780196,0.018473482,3.369825,34.40682,0
3.1486993,3.2487805,0.66754645,9.596412,5.999215,2.0221448,6.325525,1.6515126,3.508686,0.3698127,0.17439686,0.6466146,3.5576603,33.079517,1
1.1817412,3.5748887,0.69123566,11.712294,4.795752,2.9280424,6.913351,1.9741452,3.1383817,0.7515962,-0.07808262,0.018552482,3.369131,34.406704,0
3.1505096,3.2597628,0.6698822,9.604227,6.022663,2.023313,6.333453,1.6458588,3.511344,0.37852946,0.17499036,0.64723295,3.5612972,33.103973,1
3.151088,3.2669623,0.6717174,9.606785,6.040565,2.023884,6.33655,1.6460441,3.5120778,0.37698677,0.17581622,0.64757466,3.5624616,33.10905,1
1.1842324,3.5743947,0.6868384,11.71401,4.7950187,2.921281,6.9131145,1.9745846,3.1378233,0.75116146,-0.077792324,0.018466756,3.3698792,34.40669,0
3.1519785,3.2739842,0.6733243,9.610642,6.0570197,2.024551,6.340691,1.6442384,3.513328,0.3791925,0.17640673,0.64794546,3.5642428,33.119843,1
1.1821822,3.5746913,0.6905594,11.71367,4.7955475,2.9256904,6.9129963,1.9746896,3.1381276,0.75112605,-0.07792932,0.018535992,3.3692603,34.40625,0
1.181844,3.5748682,0.6917269,11.712412,4.7957087,2.92751,6.9132433,1.9742529,3.1383588,0.75153077,-0.07806548,0.018537883,3.3691616,34.406452,0
1.181437,3.574946,0.6913786,11.712066,4.7958417,2.9290292,6.913436,1.9740334,3.1384473,0.75168383,-0.07812087,0.018568741,3.369038,34.406845,0
1.1848913,3.574966,0.68561006,11.707915,4.795434,2.9258277,6.9148397,1.9721936,3.1386924,0.7532052,-0.078325145,0.018418415,3.370132,34.40943,0
3.151494,3.270666,0.67262536,9.6085415,6.0489993,2.024212,6.338478,1.6454967,3.5126312,0.37743148,0.17615476,0.64775896,3.563265,33.113647,1
1.1845262,3.5743747,0.6874654,11.713948,4.7949476,2.9203777,6.913005,1.9746544,3.1378095,0.7511207,-0.07777858,0.018451018,3.3699656,34.4064,0
1.1841764,3.5743995,0.686754,11.714024,4.7950325,2.9214466,6.9131308,1.9745752,3.1378272,0.75116825,-0.07779503,0.018468812,3.3698626,34.40673,0
1.1841697,3.5744,0.68673956,11.714026,4.795035,2.9214706,6.9131336,1.974573,3.1378279,0.7511698,-0.077795476,0.01846905,3.3698597,34.40674,0
1.1818726,3.5749354,0.69363093,11.711851,4.795693,2.927511,6.913167,1.9741689,3.1384456,0.7516637,-0.0781154,0.018518219,3.3691683,34.40599,0
1.2118568,3.5727558,0.69250274,11.701146,4.788597,2.8630254,6.911995,1.9722469,3.1368632,0.75483763,-0.077122435,0.016642619,3.3778806,34.400406,0
1.1845726,3.574378,0.6878433,11.713906,4.7949333,2.9201968,6.912965,1.9746757,3.1378152,0.7511209,-0.07778025,0.018442253,3.3699803,34.40627,0
3.151043,3.2629857,0.67061794,9.60655,6.0288606,2.0236475,6.3357882,1.6440326,3.5121388,0.38140082,0.17512973,0.6474084,3.5623813,33.111275,1
1.1849109,3.574945,0.6852233,11.708075,4.7954254,2.9257264,6.9148436,1.972231,3.1386657,0.75317,-0.078310505,0.0184164,3.3701386,34.409504,0
3.151748,3.2694545,0.67209804,9.609593,6.0451217,2.024233,6.3391986,1.6432585,3.5130868,0.381774,0.17578712,0.64774334,3.5637763,33.119034,1
3.1524076,3.2735653,0.67304236,9.612468,6.053225,2.024655,6.342108,1.6410865,3.5140653,0.38514405,0.17598575,0.6479662,3.5651164,33.127975,1
1.1822451,3.5746827,0.6904721,11.713674,4.795533,2.9255435,6.9129963,1.9746921,3.1381207,0.7511239,-0.07792534,0.018532857,3.3692794,34.406254,0
1.1846441,3.5749788,0.68518,11.708038,4.795493,2.9264863,6.914898,1.9721812,3.1386971,0.7532047,-0.078329876,0.018429922,3.3700562,34.409622,0
