condition,color_type,length_m,height_cm,x1,x2,breed_category,pet_category
1.054103379751718,Calico,0.3997519652287513,22.477833185503606,1,2,1,1
0.8918415948637184,Gray Tabby,0.6761202879806852,41.265405126524406,0,1,0,2
1.2894630496602058,Seal Point,0.5977703392678034,45.25102020204465,0,1,0,2
1.481981523294307,Gray,0.3305457863483655,28.165209298513304,1,2,2,1
1.187580352999059,Cream,0.38184479260819704,24.490029071132188,1,2,2,1
0.3860774059526038,Blue Tabby,0.556195622284063,20.329500440189392,10,6,2,2
0.45479309786264954,Blue Smoke,0.6633188790849709,24.616711144038224,2,4,0,2
1.2898962562205993,Seal Point,0.5971753060930604,45.211733886594786,0,1,0,2
1.01691186936526,Liver Tick,0.6538302963790011,42.98939765343873,0,1,0,2
0.32871094510401916,Blue Tabby,0.672160155342207,25.264185671541117,3,5,0,2
0.5019272590938038,Brown,0.5198588423262739,16.78730145358719,2,3,2,2
0.47747892380081625,Brown,0.5284553819096147,16.859924944890558,2,3,2,2
0.311895968089326,Blue Merle,0.6175280871155273,24.477350269115973,14,8,0,2
0.3038588777476269,Blue Cream,0.6135534109435784,24.45713848307976,15,8,0,2
0.3503108340135933,Blue Merle,0.622173494361841,24.203840051388568,12,7,0,2
1.634425409859749,Liver Tick,0.30248534981898184,30.035712128480668,1,1,1,1
0.5422840145522404,Brown Brindle,0.6810909577767909,30.41091561882131,1,2,0,2
1.3463498421275621,Sable,0.5498078520442515,44.37905014436339,0,1,0,2
0.6192372472253671,Brown Tiger,0.6792601414895617,33.70948553723316,0,2,0,2
0.38956058220140394,Blue Tiger,0.5730569419946074,18.90753805946416,4,4,1,2
0.27731415768043977,Blue Merle,0.6270268622158557,23.800237331991934,16,9,0,2
0.6957235967136338,Brown Merle,0.5633903798175585,26.520140771879728,1,2,1,2
0.41733849257283745,Blue Tick,0.6808898517033076,27.212444399762987,1,3,0,2
0.2833612575393954,Blue Cream,0.6026483834450018,24.2400391442616,16,8,0,2
0.5718602566701838,Brown Brindle,0.5091592720402925,18.17859679753383,2,3,1,2
0.2768380655779159,Blue Cream,0.6030904114950764,24.132812474449413,16,8,0,2
0.41946825594827813,Blue Tabby,0.5287693791814315,19.99462128018761,15,7,2,2
0.7675611415140446,Chocolate Point,0.676737911316024,37.18356312036449,0,2,0,2
0.5474561480238408,Brown,0.5659444388717245,22.063623670555224,1,2,1,2
0.4084404429353754,Blue Tick,0.5439228469881481,18.240968885980003,7,5,2,2
0.43058380699872895,Blue Smoke,0.6626055306891655,24.37665611936101,3,4,0,2
1.6420180879677808,Liver,0.25975120327347634,32.98226357128176,1,1,1,1
0.28269365571225064,Blue Cream,0.6442295377304422,22.58502766880761,17,9,1,2
0.29013613011469735,Blue Cream,0.6106824339899725,24.32940096092613,16,8,0,2
0.4660821878372316,Brown,0.6728714771800697,28.645630484113532,1,2,0,2
0.509824814961386,Blue Tick,0.6726350851565265,26.786658470703752,1,3,0,2
1.2940734689566344,Red Tick,0.5709521231526059,44.23046649374138,0,1,0,2
0.3078794196740864,Blue Point,0.6524791782777214,24.905225638998274,8,7,0,2
0.9477757858935114,Buff,0.41789350331490605,21.07818141936921,1,2,2,1
0.726102534586781,Chocolate,0.6786575981295019,37.18085677146786,0,1,0,2
0.42000559182361497,Blue Tiger,0.5484359915263826,17.481568458469788,4,4,2,2
0.39917749366077393,Blue Smoke,0.6715394325653088,25.109955970941506,2,4,0,2
1.2181273759713132,Chocolate,0.3708759285344276,24.502526824039858,1,2,2,1
1.522227533322197,Red Merle,0.3820342459735101,40.81848741373664,1,1,0,1
0.9796145011291516,Flame Point,0.6037678778943681,39.427201457521555,0,1,0,2
0.2855504765482968,Blue Merle,0.6327908102372097,24.62686866957988,15,8,0,2
1.3669140407243405,Seal Point,0.5397418791385686,44.40489859264565,0,1,0,2
0.3143413082581079,Blue Cream,0.6114015640363788,24.44510341122726,15,8,0,2
0.2855210914582756,Blue Point,0.643673307179836,24.678381834826848,14,8,1,2
0.4244220874072972,Blue Tiger,0.543303256699512,16.703637989976066,5,4,2,2
0.28405460857321185,Blue Merle,0.624573475407722,24.361186478864177,16,8,0,2
1.3035428589194475,Lynx Point,0.49513578910052775,41.03589654769609,0,1,0,1
0.29439732579564076,Blue Merle,0.6180276932530308,24.47018742994011,15,8,0,2
1.6661956393581998,Orange,0.24852125595181865,33.89272332833528,1,1,1,1
0.9801642347706636,Liver,0.6671540803867506,42.91508705266462,0,1,0,2
0.7843094507332232,Brown Tabby,0.4551354990219512,19.782443794912872,1,2,1,2
0.42420512649923,Blue Smoke,0.6697903938515293,25.00024155226745,2,4,0,2
0.311309368974836,Blue Smoke,0.6581015056616729,24.94855270232997,6,6,0,2
1.2105803550214076,Orange Tabby,0.5830678402079671,43.278362759513385,0,1,0,2
0.4208207747519615,Blue Smoke,0.6620354718608331,24.3033848745804,3,4,0,2
1.5406075793049054,Gold,0.2987883418874958,29.752068525092746,1,1,1,1
0.5303539660268614,Brown Brindle,0.5100736073002904,16.512564125235198,2,3,2,2
0.2867787792716472,Blue Smoke,0.6516170566870689,25.176468049003084,10,8,0,2
0.40579766237978787,Blue Point,0.5472201163654505,18.55642482939613,17,8,2,2
1.0641572528641212,Gray,0.5770367441660582,39.87000466167955,0,1,0,2
1.1403057632241118,Calico,0.38654479770967093,23.878307048701252,1,2,1,1
0.41132861581473024,Blue Tick,0.5445503050899732,17.831839474906957,6,5,2,2
0.32804370090474483,Blue Smoke,0.6105672182104694,23.177410964236874,11,7,1,2
0.2894682600666498,Blue Cream,0.6027824938970875,24.313191030741024,16,8,0,2
0.46170673005168245,Blue Smoke,0.6671423978762578,25.052586202309218,2,3,0,2
0.27959159156404984,Blue Merle,0.6241203012889629,24.077863399453605,16,8,0,2
0.33993938735223905,Blue Merle,0.610223418615967,19.952741268619768,17,8,1,2
0.30487981591076685,Blue Cream,0.609685367482199,24.433097843673934,15,8,0,2
0.5044530059287896,Brown,0.6809665032772553,29.745797520414534,1,2,0,2
0.27611592550052894,Blue Cream,0.6360243622486103,22.839597467572144,17,9,1,2
0.31248074926214126,Blue Point,0.6270827117685687,22.969529036700443,15,8,1,2
0.4232427498998746,Blue Smoke,0.5278233342500961,19.64696139422702,16,8,2,2
1.3760314056533502,Fawn,0.34733179558948307,26.75758734828938,1,2,2,1
0.49445250877604974,Blue Tick,0.6750030585078429,26.880743657444558,1,3,0,2
0.2888541534084584,Blue Cream,0.6149431528550588,24.35146347118303,16,8,0,2
1.2434502902214628,Sable,0.6186380448216342,45.21628559529407,0,1,0,2
1.1791403352566636,Red Tick,0.6415041749254786,45.08755833801372,0,1,0,2
0.5622646836737502,Blue Tiger,0.6731285520155567,28.451658492531426,1,2,0,2
1.6148580393471783,Liver Tick,0.2719327834619731,34.63133931818447,1,1,1,1
1.029653077505443,Calico Point,0.4057626466796204,22.247896794337322,1,2,2,1
0.4666357063737058,Blue Tiger,0.6807736226448333,27.974922662118477,1,2,0,2
0.37108701653057546,Blue Tabby,0.5686069783804667,21.349354091939617,11,7,2,2
0.4072127660607983,Blue Tick,0.5452612692999637,18.245273831449865,7,5,2,2
0.3504415768025619,Blue Tick,0.6784579225675076,25.886741136185613,2,4,0,2
0.3711202759225264,Blue Tabby,0.6759359904171968,25.588366840884625,2,4,0,2
1.1794140397868407,Pink,0.6083066524301123,43.7850347247482,0,1,0,2
0.36300313654249367,Blue Tiger,0.6281021300183564,22.01484904071307,2,4,1,2
0.34036564997148155,Blue Smoke,0.6682496733733231,24.989632074506684,3,5,0,2
0.4060649594106196,Blue Tiger,0.5936652481317818,20.285217169343674,2,3,1,2
1.3109161919336092,Gray Tabby,0.4379981203963691,37.45619625574383,0,1,0,1
0.407961102379695,Blue Point,0.5413701588408255,19.50321644866895,16,8,2,2
0.8704258247027761,Gray,0.6730225153514409,40.911240883701254,0,1,0,2
0.7813350001301247,Cream,0.6783191033484375,38.16690117857785,0,2,0,2
1.5999468644984525,Green,0.29707244335654287,29.815529590399205,1,1,1,1
0.28567958020952583,Blue Merle,0.6443771188323819,22.809794102096543,16,9,1,2
1.2013895571696676,Red Merle,0.6236248674766356,44.71432627129947,0,1,0,2
1.287681943656122,Cream Tabby,0.4027154485919738,32.90310085439863,1,1,1,1
1.5168845729378164,Flame Point,0.3071876198969799,29.04419601497908,1,1,1,1
1.6819764459785467,Orange,0.27672753014726487,31.17444396600636,1,1,1,1
0.40529746019833174,Blue Tick,0.679186052915365,26.396281723962492,1,3,0,2
0.6173149378171044,Brown Merle,0.4867317725217366,17.19293460520855,2,3,2,2
0.3111861363711467,Blue Merle,0.6341413918966812,21.352014843282983,17,9,1,2
0.28183159373055383,Blue Cream,0.60152239208929,24.23661128113981,16,8,0,2
0.4207966348707068,Blue Smoke,0.5290152483435887,19.774708304112202,16,8,2,2
0.30116212518592533,Blue Merle,0.6373751823266631,22.87830979029269,16,8,1,2
0.8859252377937313,Gray,0.6751838990018999,41.32626981350387,0,1,0,2
0.48770189529129265,Blue Tabby,0.6727914877459812,26.293834750615904,1,3,0,2
0.28147378704617815,Blue Cream,0.6066895187965399,24.17328566738863,16,8,0,2
0.2934262469181047,Blue Tabby,0.6607886618889534,24.824618552560302,5,6,1,2
1.5405967312595021,Gold,0.2955460279932257,31.382057672641245,1,1,1,1
1.6259563050505579,Lilac Point,0.28079533857760663,30.68618804787189,1,1,1,1
0.4322077951583992,Blue Tiger,0.680342561849507,27.847697441886805,1,3,0,2
0.6007182032103475,Brown Tabby,0.6797725030211746,33.047902590308794,0,2,0,2
0.2974543884368111,Blue Cream,0.6114853681677711,24.411526177666868,15,8,0,2
1.6498333298205166,Lynx Point,0.2976650327408257,30.268050437820325,1,1,1,1
1.6675357901980303,Liver Tick,0.25912720224108277,32.14459092028155,1,1,1,1
0.928271953932589,Green,0.6738509007128131,41.900866039846925,0,1,0,2
1.2923753326184928,Chocolate,0.36787698040720906,28.153922562976128,1,1,1,1
0.3694243747585751,Blue Smoke,0.5707684216355711,21.67561531437464,15,8,2,2
0.815726522709614,Fawn,0.6786043711811852,39.488023229156774,0,1,0,2
0.6635093126093862,Calico,0.6798865863124156,35.11604130937342,0,2,0,2
0.33974284103510943,Blue Point,0.6519779628147929,24.41792726948233,6,6,0,2
0.3577555733925529,Blue Merle,0.6260147157328033,24.112537656501335,11,7,0,2
1.3111029928912692,Chocolate,0.3611865079758787,28.06162238633513,1,1,1,1
1.305762059064821,Fawn,0.40994203500609755,34.59863782586764,0,1,0,1
1.304111606442738,Fawn,0.3630285001341149,26.018971358440186,1,2,2,1
0.6704065237187012,Buff,0.6796599098460679,34.4638326829582,0,2,0,2
0.3168019370183511,Blue Tabby,0.6277940336064315,23.16278085516189,7,6,1,2
0.28995382930774033,Blue Point,0.647959954065659,25.109670315681356,11,8,0,2
1.3044710224525309,Seal Point,0.5896135031533676,45.220236489173885,0,1,0,2
0.4385094664564633,Blue Tiger,0.5406004244504988,16.249211433049446,4,4,2,2
0.5433767465103713,Brown,0.536417966484785,19.563909474271426,1,3,1,2
0.9604607868533903,Liver,0.6719411678751123,42.732865818779366,0,1,0,2
1.1747422277059865,Red Tick,0.6422410075515603,45.03990353043554,0,1,0,2
1.236586576922679,Sable,0.6219968857976055,45.24434150159608,0,1,0,2
1.6292218051355498,Pink,0.2807343034207463,37.46410609013051,1,1,0,1
0.3214480892995012,Blue Point,0.6169587435429393,23.303513679995564,14,8,1,2
1.5501353818198906,Lilac Point,0.32423827376354664,29.034939711666627,1,2,2,1
0.319376768278555,Blue Tabby,0.669660515329265,25.185342137530828,4,5,0,2
1.661727913582077,Liver Tick,0.25676059979660987,32.49650210753169,1,1,1,1
0.28470769666928125,Blue Cream,0.6074783862780309,24.23087940047371,16,8,0,2
0.32689207955728145,Blue Tick,0.6357214514408326,22.49584556014712,3,5,1,2
0.4577497564791937,Brown,0.5342125946060419,16.106330158794368,3,3,2,2
0.4383556268675288,Blue Smoke,0.6689299411909473,24.99960050431275,2,3,0,2
0.31219107068708446,Blue Cream,0.6041692555762994,24.449554537088467,15,8,0,2
0.2861935212616713,Blue Point,0.6497237747314906,25.144054894155413,11,8,1,2
0.2843176736742434,Blue Merle,0.6249780121358579,24.38051984144782,16,8,0,2
0.594170513739743,Brown Merle,0.6782319613569044,30.972071295787746,1,2,0,2
