0,1,2,3,4,5,6,7,class
1.0243493,1.7601572,1.3387159,1.2724009,0.9199256,0.4555499,0.85358685,0.0051450524,0
1.024349,1.7601573,1.3387159,1.2724009,0.91992563,0.4555499,0.8535868,0.005145056,0
1.425133,2.1809962,1.5243019,1.3420104,0.93652105,0.3883212,0.8840184,1.3315225,1
1.4251317,2.1809962,1.5243114,1.3420234,0.93652105,0.38832122,0.88402444,1.3315233,1
1.4251329,2.1809962,1.524302,1.3420106,0.93652105,0.38832116,0.88401836,1.3315225,1
1.0243491,1.7601575,1.3387159,1.2724009,0.91992563,0.4555499,0.8535868,0.005145056,0
1.0243485,1.7601572,1.3387158,1.2724011,0.9199256,0.4555499,0.85358673,0.0051450636,0
0.0018895138,1.712776,1.1540465,1.6403522,1.0895871,0.60192084,0.85091186,1.3754771,3
1.0243492,1.7601572,1.3387159,1.2724009,0.9199256,0.4555499,0.85358673,0.0051450673,0
1.4251329,2.1809962,1.524302,1.3420106,0.93652105,0.38832116,0.8840184,1.3315225,1
1.0243489,1.7601572,1.3387159,1.2724011,0.91992563,0.45554996,0.85358673,0.0051450636,0
1.0243477,1.7601573,1.3387158,1.2724011,0.91992563,0.4555499,0.85358673,0.005145071,0
0.0019058399,1.712792,1.15406,1.6403741,1.0895977,0.60192513,0.85091925,1.375627,3
0.0018873457,1.7127737,1.1540445,1.6403488,1.0895858,0.60192007,0.8509109,1.3754561,3
1.0243483,1.7601572,1.3387158,1.2724011,0.91992563,0.4555499,0.8535867,0.005145075,0
1.024349,1.7601571,1.3387159,1.2724011,0.9199256,0.4555499,0.8535868,0.00514506,0
0.0019526966,1.712838,1.1540986,1.6404427,1.0896276,0.6019379,0.8509417,1.3760582,3
0.0019058399,1.712792,1.15406,1.6403741,1.0895977,0.60192513,0.85091925,1.375627,3
0.0019526966,1.712838,1.1540986,1.6404427,1.0896276,0.6019379,0.8509417,1.3760582,3
1.425132,2.1809962,1.52431,1.3420218,0.93652093,0.38832122,0.8840235,1.3315232,1
1.024348,1.7601572,1.3387157,1.2724011,0.9199256,0.4555499,0.85358673,0.0051450673,0
1.4251319,2.1809964,1.5243108,1.3420228,0.9365212,0.38832125,0.88402396,1.3315234,1
1.4251329,2.1809962,1.5243022,1.3420104,0.9365211,0.38832116,0.8840184,1.3315225,1
1.4251329,2.1809962,1.524302,1.3420105,0.93652105,0.38832116,0.8840184,1.3315225,1
1.0243493,1.7601571,1.3387159,1.2724009,0.9199256,0.4555499,0.8535868,0.0051450673,0
0.0019861292,1.7128704,1.1541259,1.6404928,1.0896485,0.6019468,0.850958,1.3763648,3
0.0019106343,1.712797,1.1540644,1.6403803,1.0896007,0.60192645,0.8509212,1.3756723,3
1.0243492,1.7601571,1.3387159,1.2724009,0.9199256,0.45554984,0.85358685,0.005145075,0
0.001868261,1.712755,1.1540287,1.6403227,1.0895736,0.60191506,0.85090196,1.375279,3
1.425132,2.1809964,1.5243108,1.3420223,0.93652105,0.38832122,0.8840239,1.3315233,1
1.425132,2.1809964,1.5243108,1.3420225,0.93652105,0.38832122,0.88402396,1.3315233,1
1.4251318,2.1809964,1.524311,1.342023,0.93652105,0.3883212,0.8840242,1.3315234,1
1.425132,2.1809964,1.5243107,1.3420225,0.9365211,0.38832122,0.8840239,1.3315233,1
1.4251318,2.1809964,1.5243111,1.3420231,0.93652105,0.3883212,0.8840242,1.3315234,1
1.024349,1.7601571,1.3387159,1.2724011,0.9199256,0.4555499,0.8535868,0.0051450524,0
1.4251318,2.1809962,1.5243117,1.3420235,0.93652105,0.3883212,0.88402444,1.3315234,1
1.4251318,2.1809962,1.5243117,1.3420235,0.93652105,0.3883212,0.8840245,1.3315234,1
1.4251318,2.1809964,1.5243111,1.3420231,0.93652105,0.3883212,0.8840242,1.3315234,1
1.0243495,1.7601571,1.3387159,1.2724009,0.9199256,0.4555499,0.85358673,0.0051450785,0
0.0018762462,1.712763,1.1540354,1.6403338,1.0895785,0.6019172,0.8509057,1.3753538,3
0.0018405858,1.7127277,1.1540055,1.6402837,1.0895567,0.60190785,0.8508891,1.375024,3
1.425133,2.1809962,1.5243019,1.34201,0.93652105,0.3883212,0.88401824,1.3315225,1
1.0243477,1.7601572,1.3387157,1.2724011,0.9199256,0.4555499,0.8535868,0.005145075,0
1.425132,2.1809964,1.5243107,1.3420223,0.936521,0.38832122,0.8840239,1.3315233,1
1.024349,1.7601571,1.3387159,1.2724011,0.9199256,0.4555499,0.85358673,0.00514506,0
1.0243472,1.7601573,1.3387158,1.2724011,0.9199255,0.4555499,0.8535868,0.0051450673,0
0.0018873457,1.7127737,1.1540445,1.6403488,1.0895858,0.60192007,0.8509109,1.3754561,3
0.0019007456,1.7127874,1.154056,1.6403679,1.0895944,0.60192364,0.8509169,1.37558,3
1.425133,2.1809962,1.5243019,1.34201,0.93652105,0.3883212,0.88401824,1.3315225,1
0.0018873457,1.7127737,1.1540445,1.6403488,1.0895858,0.60192007,0.8509109,1.3754561,3
1.024349,1.7601571,1.3387159,1.2724011,0.9199256,0.4555499,0.8535868,0.0051450524,0
1.0243491,1.7601575,1.3387159,1.2724009,0.91992563,0.4555499,0.8535868,0.00514506,0
1.0243486,1.7601572,1.3387158,1.2724011,0.91992563,0.4555499,0.85358673,0.005145056,0
0.0019526966,1.712838,1.1540986,1.6404427,1.0896276,0.6019379,0.8509417,1.3760582,3
1.0243487,1.7601571,1.3387158,1.2724011,0.91992563,0.45554984,0.8535868,0.0051450524,0
0.0018742513,1.712761,1.1540338,1.6403298,1.0895774,0.6019166,0.8509045,1.3753358,3
0.0018762462,1.712763,1.1540354,1.6403338,1.0895785,0.6019172,0.8509057,1.3753538,3
1.0243481,1.7601571,1.3387157,1.2724011,0.9199256,0.4555499,0.85358673,0.005145056,0
1.425133,2.1809962,1.5243019,1.3420101,0.93652105,0.3883212,0.8840184,1.3315225,1
0.0019007456,1.7127874,1.154056,1.6403679,1.0895944,0.60192364,0.8509169,1.37558,3
1.4251329,2.1809962,1.524302,1.3420106,0.93652105,0.38832116,0.88401836,1.3315225,1
1.425132,2.1809964,1.5243092,1.34202,0.936521,0.38832125,0.88402295,1.3315231,1
1.0243487,1.7601572,1.3387158,1.2724011,0.91992563,0.4555499,0.85358673,0.005145045,0
1.0243486,1.7601571,1.3387158,1.2724011,0.91992563,0.4555499,0.8535868,0.0051450524,0
1.0243498,1.7601571,1.3387159,1.2724009,0.9199256,0.45554984,0.85358685,0.0051450823,0
1.0243481,1.7601572,1.3387158,1.2724011,0.9199256,0.45554996,0.85358673,0.0051450636,0
0.0018873457,1.7127737,1.1540445,1.6403488,1.0895858,0.60192007,0.8509109,1.3754561,3
1.3127493,1.9136118,0.8358215,0.9324291,0.5363264,0.4269642,0.8217584,1.6376811,4
1.0243484,1.7601572,1.3387158,1.2724011,0.9199256,0.4555499,0.85358673,0.0051450673,0
0.0018895138,1.712776,1.1540465,1.6403522,1.0895871,0.60192084,0.85091186,1.3754771,3
0.0018385239,1.7127258,1.1540041,1.6402807,1.0895554,0.6019074,0.85088813,1.3750055,3
1.0243489,1.7601572,1.3387159,1.2724011,0.9199256,0.4555499,0.85358673,0.0051450636,0
1.024349,1.7601571,1.3387159,1.2724011,0.9199256,0.4555499,0.85358673,0.00514506,0
1.4251318,2.1809962,1.5243113,1.3420234,0.93652105,0.38832122,0.88402444,1.3315233,1
0.0019007456,1.7127874,1.154056,1.6403679,1.0895944,0.60192364,0.8509169,1.37558,3
0.001868261,1.712755,1.1540287,1.6403227,1.0895736,0.60191506,0.85090196,1.375279,3
0.0018938687,1.7127805,1.1540504,1.6403564,1.0895902,0.60192186,0.8509135,1.3755175,3
1.425133,2.1809962,1.5243019,1.3420101,0.93652105,0.3883212,0.8840184,1.3315225,1
1.0243491,1.7601575,1.3387159,1.2724009,0.91992563,0.4555499,0.8535868,0.0051450636,0
0.0019024182,1.7127889,1.1540575,1.6403693,1.0895956,0.60192424,0.8509175,1.375597,3
0.0019024182,1.7127889,1.1540575,1.6403693,1.0895956,0.60192424,0.8509175,1.375597,3
1.0243486,1.7601572,1.3387158,1.2724011,0.91992563,0.4555499,0.85358673,0.00514506,0
0.0019526966,1.712838,1.1540986,1.6404427,1.0896276,0.6019379,0.8509417,1.3760582,3
1.4251329,2.1809962,1.5243022,1.3420104,0.9365211,0.38832116,0.8840184,1.3315225,1
1.4251318,2.1809962,1.5243117,1.3420236,0.93652105,0.38832122,0.88402444,1.3315235,1
1.4251329,2.1809962,1.5243021,1.3420106,0.936521,0.38832116,0.8840183,1.3315225,1
1.0243475,1.7601572,1.3387158,1.2724011,0.91992563,0.4555499,0.8535868,0.005145056,0
0.0019024182,1.7127889,1.1540575,1.6403693,1.0895956,0.60192424,0.8509175,1.375597,3
1.0243481,1.7601572,1.3387158,1.2724011,0.9199256,0.45554996,0.85358673,0.0051450524,0
1.0243492,1.7601572,1.3387159,1.2724009,0.9199256,0.4555499,0.85358673,0.005145075,0
0.0019526966,1.712838,1.1540986,1.6404427,1.0896276,0.6019379,0.8509417,1.3760582,3
1.0243491,1.7601575,1.3387159,1.2724009,0.91992563,0.4555499,0.8535868,0.00514506,0
0.0018762462,1.712763,1.1540354,1.6403338,1.0895785,0.6019172,0.8509057,1.3753538,3
1.0243493,1.7601571,1.3387159,1.2724009,0.9199256,0.45554984,0.8535868,0.005145075,0
1.425133,2.1809962,1.5243019,1.3420101,0.93652105,0.3883212,0.88401824,1.3315225,1
1.425133,2.1809962,1.5243019,1.3420104,0.93652105,0.3883212,0.8840184,1.3315225,1
0.0019024182,1.7127889,1.1540575,1.6403693,1.0895956,0.60192424,0.8509175,1.375597,3
0.0019007456,1.7127874,1.154056,1.6403679,1.0895944,0.60192364,0.8509169,1.37558,3
1.4251318,2.1809962,1.5243117,1.3420236,0.93652105,0.38832122,0.88402444,1.3315235,1
1.4251329,2.1809962,1.5243016,1.3420099,0.93652105,0.38832116,0.8840181,1.3315225,1
1.4251322,2.1809964,1.5243096,1.3420212,0.936521,0.38832128,0.88402337,1.3315232,1
1.425132,2.1809962,1.52431,1.3420217,0.9365209,0.3883212,0.8840235,1.3315232,1
0.0018405858,1.7127277,1.1540055,1.6402837,1.0895567,0.60190785,0.8508891,1.375024,3
1.0243489,1.7601572,1.3387159,1.2724011,0.9199256,0.4555499,0.85358673,0.0051450673,0
0.0018405858,1.7127277,1.1540055,1.6402837,1.0895567,0.60190785,0.8508891,1.375024,3
1.024349,1.7601571,1.3387159,1.2724011,0.9199256,0.4555499,0.85358673,0.00514506,0
0.0019694213,1.7128543,1.1541123,1.6404673,1.089638,0.60194224,0.85094965,1.3762114,3
1.425132,2.1809964,1.5243107,1.3420225,0.9365211,0.38832122,0.88402396,1.3315233,1
1.4251318,2.1809962,1.5243117,1.3420236,0.93652105,0.38832122,0.88402444,1.3315235,1
1.0243478,1.7601572,1.3387158,1.2724011,0.9199256,0.4555499,0.8535868,0.005145056,0
1.024349,1.7601571,1.3387159,1.2724011,0.9199256,0.4555499,0.8535868,0.0051450524,0
1.0243489,1.7601572,1.3387159,1.2724011,0.91992563,0.45554996,0.85358673,0.0051450636,0
1.0243493,1.7601572,1.3387159,1.2724009,0.9199256,0.4555499,0.85358685,0.00514506,0
1.0243486,1.7601572,1.3387158,1.2724011,0.91992563,0.4555499,0.85358673,0.005145056,0
1.425133,2.1809962,1.5243019,1.3420101,0.93652105,0.3883212,0.8840185,1.3315225,1
1.4251318,2.1809964,1.524311,1.3420231,0.936521,0.3883212,0.8840242,1.3315234,1
1.024348,1.7601571,1.3387158,1.2724011,0.91992563,0.4555499,0.8535868,0.00514506,0
0.0018873457,1.7127737,1.1540445,1.6403488,1.0895858,0.60192007,0.8509109,1.3754561,3
1.425133,2.1809962,1.5243019,1.34201,0.93652105,0.3883212,0.8840185,1.3315225,1
0.0019058399,1.712792,1.15406,1.6403741,1.0895977,0.60192513,0.85091925,1.375627,3
1.0243493,1.7601571,1.3387159,1.2724009,0.9199256,0.4555499,0.8535868,0.0051450673,0
1.4251329,2.180996,1.5243021,1.3420104,0.93652105,0.38832116,0.8840184,1.3315225,1
0.0019024182,1.7127889,1.1540575,1.6403693,1.0895956,0.60192424,0.8509175,1.375597,3
1.0243492,1.7601572,1.3387159,1.2724009,0.9199256,0.4555499,0.85358673,0.0051450785,0
0.0019007456,1.7127874,1.154056,1.6403679,1.0895944,0.60192364,0.8509169,1.37558,3
1.425133,2.1809962,1.5243019,1.3420101,0.93652105,0.3883212,0.8840185,1.3315225,1
1.0243481,1.7601571,1.3387158,1.2724011,0.9199256,0.4555499,0.85358673,0.0051450673,0
1.0243493,1.7601571,1.3387159,1.2724009,0.9199256,0.45554984,0.8535868,0.0051450673,0
1.0243486,1.7601571,1.3387158,1.2724011,0.91992563,0.4555499,0.8535868,0.0051450524,0
1.4251329,2.1809962,1.5243022,1.3420104,0.9365211,0.38832116,0.8840184,1.3315225,1
1.425132,2.1809962,1.5243099,1.3420221,0.93652093,0.3883212,0.88402355,1.3315233,1
1.024349,1.7601573,1.3387159,1.2724009,0.91992563,0.4555499,0.85358673,0.0051450636,0
1.425132,2.1809962,1.5243092,1.3420203,0.93652093,0.3883212,0.884023,1.3315231,1
1.4251318,2.1809962,1.5243114,1.3420236,0.93652105,0.3883212,0.8840244,1.3315234,1
1.0243483,1.7601572,1.3387158,1.2724011,0.9199256,0.4555499,0.85358673,0.0051450636,0
1.0243487,1.7601571,1.3387158,1.2724011,0.91992563,0.45554984,0.8535868,0.00514506,0
1.425132,2.1809962,1.52431,1.3420218,0.93652093,0.38832122,0.8840235,1.3315232,1
1.024349,1.7601571,1.3387159,1.2724011,0.9199256,0.4555499,0.85358673,0.00514506,0
0.0019861292,1.7128704,1.1541259,1.6404928,1.0896485,0.6019468,0.850958,1.3763648,3
1.024348,1.7601571,1.3387158,1.2724011,0.91992563,0.4555499,0.8535868,0.0051450636,0
1.4251329,2.1809962,1.5243022,1.3420105,0.9365211,0.3883212,0.8840184,1.3315225,1
1.0243485,1.7601571,1.3387158,1.2724011,0.9199256,0.4555499,0.85358673,0.0051450673,0
1.0243474,1.7601572,1.3387158,1.2724011,0.9199256,0.4555499,0.85358673,0.0051450673,0
1.4251329,2.1809962,1.524302,1.3420106,0.93652105,0.38832116,0.88401836,1.3315225,1
1.425132,2.1809964,1.5243106,1.3420224,0.9365211,0.38832122,0.88402385,1.3315233,1
1.425132,2.1809962,1.52431,1.342022,0.936521,0.38832122,0.88402355,1.3315233,1
0.0018405858,1.7127277,1.1540055,1.6402837,1.0895567,0.60190785,0.8508891,1.375024,3
0.0018405858,1.7127277,1.1540055,1.6402837,1.0895567,0.60190785,0.8508891,1.375024,3
1.0243493,1.7601571,1.3387159,1.2724009,0.9199256,0.4555499,0.85358673,0.005145071,0
1.024349,1.7601573,1.3387159,1.2724009,0.91992563,0.45554984,0.85358673,0.005145075,0
1.425132,2.1809962,1.52431,1.3420218,0.93652093,0.3883212,0.88402355,1.3315232,1
1.425133,2.1809962,1.5243019,1.3420101,0.93652105,0.3883212,0.88401824,1.3315225,1
0.0019106343,1.712797,1.1540644,1.6403803,1.0896007,0.60192645,0.8509212,1.3756723,3
1.0243477,1.7601573,1.3387158,1.2724011,0.9199256,0.4555499,0.8535868,0.005145075,0
1.0243491,1.7601572,1.3387159,1.2724011,0.9199256,0.4555499,0.85358685,0.0051450524,0
1.0243491,1.7601572,1.3387159,1.2724009,0.9199256,0.4555499,0.85358685,0.0051450413,0
1.0243485,1.7601572,1.3387158,1.2724011,0.9199256,0.4555499,0.85358673,0.0051450636,0
1.024349,1.7601571,1.3387159,1.2724011,0.9199256,0.4555499,0.8535868,0.0051450524,0
1.4251329,2.1809962,1.5243022,1.3420104,0.9365211,0.38832116,0.8840184,1.3315225,1
1.024349,1.7601571,1.3387159,1.2724011,0.9199256,0.4555499,0.8535868,0.0051450524,0
0.0018873457,1.7127737,1.1540445,1.6403488,1.0895858,0.60192007,0.8509109,1.3754561,3
0.0019058399,1.712792,1.15406,1.6403741,1.0895977,0.60192513,0.85091925,1.375627,3
1.4251322,2.1809962,1.5243099,1.3420213,0.93652093,0.3883212,0.88402337,1.3315231,1
0.0019861292,1.7128704,1.1541259,1.6404928,1.0896485,0.6019468,0.850958,1.3763648,3
0.0018895138,1.712776,1.1540465,1.6403522,1.0895871,0.60192084,0.85091186,1.3754771,3
1.0243495,1.7601572,1.3387159,1.2724009,0.91992563,0.4555499,0.8535868,0.005145071,0
1.425133,2.1809962,1.5243019,1.3420101,0.93652105,0.3883212,0.8840185,1.3315225,1
0.0019007456,1.7127874,1.154056,1.6403679,1.0895944,0.60192364,0.8509169,1.37558,3
1.0243493,1.7601571,1.3387159,1.2724009,0.9199256,0.4555499,0.85358673,0.005145075,0
1.4251318,2.1809964,1.5243111,1.342023,0.93652105,0.38832122,0.8840242,1.3315234,1
1.0243492,1.7601573,1.3387159,1.2724009,0.9199256,0.4555499,0.8535868,0.005145056,0
0.0019007456,1.7127874,1.154056,1.6403679,1.0895944,0.60192364,0.8509169,1.37558,3
1.0243481,1.7601571,1.3387157,1.2724011,0.9199256,0.4555499,0.85358673,0.005145071,0
0.0019106343,1.712797,1.1540644,1.6403803,1.0896007,0.60192645,0.8509212,1.3756723,3
0.0018895138,1.712776,1.1540465,1.6403522,1.0895871,0.60192084,0.85091186,1.3754771,3
1.0243474,1.7601572,1.3387158,1.2724011,0.9199256,0.4555499,0.8535868,0.00514506,0
0.0018405858,1.7127277,1.1540055,1.6402837,1.0895567,0.60190785,0.8508891,1.375024,3
0.0018873457,1.7127737,1.1540445,1.6403488,1.0895858,0.60192007,0.8509109,1.3754561,3
1.4251329,2.1809962,1.5243022,1.3420105,0.9365211,0.3883212,0.88401836,1.3315225,1
1.4251329,2.1809962,1.5243022,1.3420104,0.9365211,0.38832116,0.88401836,1.3315225,1
1.0243486,1.7601572,1.3387158,1.2724011,0.91992563,0.4555499,0.85358673,0.00514506,0
1.425132,2.1809962,1.5243092,1.3420203,0.93652093,0.3883212,0.884023,1.3315231,1
1.4251318,2.1809962,1.5243111,1.3420234,0.936521,0.3883212,0.8840243,1.3315233,1
1.024349,1.7601573,1.3387159,1.2724009,0.91992563,0.45554984,0.85358673,0.005145071,0
0.0019024182,1.7127889,1.1540575,1.6403693,1.0895956,0.60192424,0.8509175,1.375597,3
1.0243492,1.7601571,1.3387159,1.2724009,0.9199256,0.4555499,0.85358685,0.0051450524,0
1.024348,1.7601571,1.3387158,1.2724011,0.91992563,0.4555499,0.85358673,0.0051450636,0
1.4251318,2.1809964,1.5243111,1.3420231,0.93652105,0.3883212,0.88402414,1.3315234,1
0.0018405858,1.7127277,1.1540055,1.6402837,1.0895567,0.60190785,0.8508891,1.375024,3
1.0243487,1.7601571,1.3387159,1.2724011,0.9199256,0.4555499,0.8535867,0.005145071,0
0.0019526966,1.712838,1.1540986,1.6404427,1.0896276,0.6019379,0.8509417,1.3760582,3
1.0243487,1.7601571,1.3387158,1.2724011,0.91992563,0.45554984,0.85358673,0.005145071,0
1.0243474,1.7601572,1.3387158,1.2724011,0.9199256,0.4555499,0.85358673,0.005145075,0
0.0018385239,1.7127258,1.1540041,1.6402807,1.0895554,0.6019074,0.85088813,1.3750055,3
0.0018405858,1.7127277,1.1540055,1.6402837,1.0895567,0.60190785,0.8508891,1.375024,3
0.001868261,1.712755,1.1540287,1.6403227,1.0895736,0.60191506,0.85090196,1.375279,3
1.0243487,1.7601572,1.3387158,1.2724011,0.91992563,0.4555499,0.85358673,0.005145045,0
1.024348,1.7601571,1.3387158,1.2724011,0.91992563,0.4555499,0.8535868,0.00514506,0
0.0019058399,1.712792,1.15406,1.6403741,1.0895977,0.60192513,0.85091925,1.375627,3
0.0018405858,1.7127277,1.1540055,1.6402837,1.0895567,0.60190785,0.8508891,1.375024,3
1.425133,2.1809962,1.5243019,1.3420101,0.93652105,0.3883212,0.88401824,1.3315225,1
1.0243485,1.7601571,1.3387158,1.2724011,0.9199256,0.4555499,0.85358673,0.005145071,0
1.4251329,2.1809962,1.524302,1.3420106,0.93652105,0.38832116,0.88401836,1.3315225,1
1.0243493,1.7601571,1.3387159,1.2724009,0.9199256,0.45554984,0.85358685,0.005145071,0
0.0019058399,1.712792,1.15406,1.6403741,1.0895977,0.60192513,0.85091925,1.375627,3
0.0019024182,1.7127889,1.1540575,1.6403693,1.0895956,0.60192424,0.8509175,1.375597,3
1.0243492,1.7601572,1.3387159,1.2724011,0.9199256,0.4555499,0.8535868,0.00514506,0
0.0018895138,1.712776,1.1540465,1.6403522,1.0895871,0.60192084,0.85091186,1.3754771,3
0.0018895138,1.712776,1.1540465,1.6403522,1.0895871,0.60192084,0.85091186,1.3754771,3
1.4251318,2.1809964,1.5243111,1.3420233,0.936521,0.3883212,0.8840243,1.3315234,1
1.425133,2.1809962,1.5243019,1.3420104,0.93652105,0.3883212,0.8840184,1.3315225,1
1.312755,1.9136229,0.8357983,0.9324223,0.5363419,0.426969,0.82176137,1.6377133,4
0.0019007456,1.7127874,1.154056,1.6403679,1.0895944,0.60192364,0.8509169,1.37558,3
0.0019106343,1.712797,1.1540644,1.6403803,1.0896007,0.60192645,0.8509212,1.3756723,3
0.0019007456,1.7127874,1.154056,1.6403679,1.0895944,0.60192364,0.8509169,1.37558,3
1.024349,1.7601571,1.3387159,1.2724011,0.9199256,0.4555499,0.85358673,0.00514506,0
1.0243485,1.7601572,1.3387158,1.2724011,0.9199256,0.4555499,0.85358673,0.0051450636,0
1.0243492,1.7601571,1.3387159,1.2724009,0.9199256,0.4555499,0.85358685,0.0051450524,0
1.425133,2.1809962,1.5243019,1.3420104,0.93652105,0.3883212,0.8840184,1.3315225,1
0.0019694213,1.7128543,1.1541123,1.6404673,1.089638,0.60194224,0.85094965,1.3762114,3
0.0019007456,1.7127874,1.154056,1.6403679,1.0895944,0.60192364,0.8509169,1.37558,3
1.4251329,2.1809962,1.5243021,1.3420103,0.93652105,0.38832116,0.8840184,1.3315225,1
1.0243478,1.7601572,1.3387158,1.2724011,0.9199256,0.4555499,0.8535868,0.0051450785,0
1.4251318,2.1809964,1.524311,1.342023,0.93652105,0.3883212,0.88402414,1.3315234,1
1.0243493,1.7601571,1.3387159,1.2724009,0.9199256,0.45554984,0.8535868,0.005145075,0
0.0018873457,1.7127737,1.1540445,1.6403488,1.0895858,0.60192007,0.8509109,1.3754561,3
1.425132,2.1809964,1.5243108,1.3420225,0.93652105,0.38832122,0.88402396,1.3315233,1
1.425132,2.1809962,1.52431,1.3420217,0.9365209,0.3883212,0.8840235,1.3315232,1
0.0019058399,1.712792,1.15406,1.6403741,1.0895977,0.60192513,0.85091925,1.375627,3
1.425132,2.1809964,1.5243108,1.3420223,0.93652105,0.38832122,0.8840239,1.3315233,1
1.425132,2.1809964,1.5243092,1.3420203,0.936521,0.38832122,0.88402295,1.3315231,1
0.0019058399,1.712792,1.15406,1.6403741,1.0895977,0.60192513,0.85091925,1.375627,3
1.425133,2.1809962,1.5243018,1.34201,0.93652105,0.38832116,0.88401824,1.3315225,1
1.425132,2.1809962,1.52431,1.342022,0.936521,0.38832122,0.88402355,1.3315233,1
0.0019024182,1.7127889,1.1540575,1.6403693,1.0895956,0.60192424,0.8509175,1.375597,3
0.0018873457,1.7127737,1.1540445,1.6403488,1.0895858,0.60192007,0.8509109,1.3754561,3
1.425132,2.1809964,1.5243092,1.3420204,0.93652105,0.38832122,0.884023,1.3315232,1
1.425132,2.1809962,1.52431,1.3420217,0.9365209,0.3883212,0.8840235,1.3315232,1
0.0019058399,1.712792,1.15406,1.6403741,1.0895977,0.60192513,0.85091925,1.375627,3
0.0018873457,1.7127737,1.1540445,1.6403488,1.0895858,0.60192007,0.8509109,1.3754561,3
1.0243491,1.7601575,1.3387159,1.2724009,0.91992563,0.4555499,0.8535868,0.0051450636,0
1.425132,2.1809962,1.52431,1.3420217,0.9365209,0.3883212,0.8840235,1.3315232,1
1.4251329,2.1809962,1.5243022,1.3420104,0.9365211,0.38832116,0.8840184,1.3315225,1
1.024349,1.7601571,1.3387159,1.2724011,0.9199256,0.4555499,0.8535868,0.00514506,0
0.0019058399,1.712792,1.15406,1.6403741,1.0895977,0.60192513,0.85091925,1.375627,3
1.024349,1.7601571,1.3387159,1.2724011,0.9199256,0.4555499,0.85358673,0.00514506,0
0.001868261,1.712755,1.1540287,1.6403227,1.0895736,0.60191506,0.85090196,1.375279,3
1.024349,1.7601571,1.3387159,1.2724011,0.9199256,0.4555499,0.85358673,0.0051450636,0
0.0019007456,1.7127874,1.154056,1.6403679,1.0895944,0.60192364,0.8509169,1.37558,3
0.0019861292,1.7128704,1.1541259,1.6404928,1.0896485,0.6019468,0.850958,1.3763648,3
1.425132,2.1809962,1.52431,1.3420217,0.9365209,0.3883212,0.8840235,1.3315232,1
1.0243486,1.7601571,1.3387158,1.2724011,0.9199256,0.45554984,0.85358673,0.005145056,0
1.4251329,2.1809962,1.524302,1.3420106,0.93652105,0.38832116,0.88401836,1.3315225,1
1.4251318,2.1809962,1.5243117,1.3420236,0.93652105,0.38832122,0.88402444,1.3315235,1
1.4251329,2.180996,1.5243021,1.3420104,0.93652105,0.38832116,0.8840184,1.3315225,1
0.001868261,1.712755,1.1540287,1.6403227,1.0895736,0.60191506,0.85090196,1.375279,3
1.0243489,1.7601572,1.3387159,1.2724011,0.9199256,0.4555499,0.85358673,0.0051450636,0
1.4251318,2.1809964,1.5243111,1.3420231,0.93652105,0.3883212,0.8840242,1.3315234,1
0.0018724408,1.7127595,1.1540322,1.6403273,1.0895765,0.60191613,0.8509036,1.3753194,3
1.0243471,1.7601573,1.3387158,1.2724011,0.9199255,0.4555499,0.85358685,0.0051450487,0
0.0019526966,1.712838,1.1540986,1.6404427,1.0896276,0.6019379,0.8509417,1.3760582,3
1.4251322,2.1809964,1.5243098,1.3420213,0.936521,0.38832128,0.8840233,1.3315233,1
0.0018938687,1.7127805,1.1540504,1.6403564,1.0895902,0.60192186,0.8509135,1.3755175,3
1.0243493,1.7601572,1.3387159,1.2724009,0.9199256,0.4555499,0.85358685,0.00514506,0
1.425133,2.1809962,1.5243019,1.3420101,0.93652105,0.3883212,0.8840185,1.3315225,1
0.0019106343,1.712797,1.1540644,1.6403803,1.0896007,0.60192645,0.8509212,1.3756723,3
1.0243477,1.7601572,1.3387157,1.2724011,0.91992563,0.4555499,0.85358673,0.005145056,0
1.0243491,1.7601575,1.3387159,1.2724009,0.91992563,0.4555499,0.8535868,0.005145056,0
0.0018742513,1.712761,1.1540338,1.6403298,1.0895774,0.6019166,0.8509045,1.3753358,3
0.0018873457,1.7127737,1.1540445,1.6403488,1.0895858,0.60192007,0.8509109,1.3754561,3
0.0018724408,1.7127595,1.1540322,1.6403273,1.0895765,0.60191613,0.8509036,1.3753194,3
1.024348,1.7601571,1.3387158,1.2724011,0.91992563,0.4555499,0.85358673,0.005145071,0
1.4251318,2.1809964,1.5243111,1.3420233,0.936521,0.3883212,0.88402426,1.3315233,1
1.4251329,2.1809962,1.5243022,1.3420105,0.9365211,0.3883212,0.8840184,1.3315225,1
1.425132,2.1809964,1.5243107,1.3420224,0.9365211,0.38832122,0.8840239,1.3315233,1
0.0018742513,1.712761,1.1540338,1.6403298,1.0895774,0.6019166,0.8509045,1.3753358,3
1.425132,2.1809964,1.5243092,1.3420203,0.936521,0.38832122,0.88402295,1.3315231,1
0.0019007456,1.7127874,1.154056,1.6403679,1.0895944,0.60192364,0.8509169,1.37558,3
1.0243489,1.7601572,1.3387159,1.2724011,0.9199256,0.4555499,0.85358673,0.0051450636,0
0.0019694213,1.7128543,1.1541123,1.6404673,1.089638,0.60194224,0.85094965,1.3762114,3
0.0019007456,1.7127874,1.154056,1.6403679,1.0895944,0.60192364,0.8509169,1.37558,3
